shipment_id,city_id,timestamp,fuel_consumed_liters,temperature_2m,windspeed_10m,precipitation,weathercode
1752,2673730,2022-07-28 15:10:54.066252,175.1,19.0,9.5,0.0,2
1212,2673730,2022-07-02 20:54:30.568019,173.31,20.6,12.2,0.0,0
1022,2673730,2022-07-27 21:11:29.707106,173.12,15.2,8.0,0.0,1
4,2673730,2022-07-28 18:03:27.800359,182.09,18.5,4.1,0.0,3
9507,2673730,2022-07-21 02:09:02.584595,215.41,18.4,14.6,0.0,0
9293,2673730,2022-07-29 23:20:47.633910,216.46,13.9,11.3,0.0,3
9277,2673730,2022-07-25 04:48:41.754194,204.8,15.2,10.2,0.0,3
8541,2673730,2022-07-11 07:51:43.013776,213.5,13.8,8.0,0.0,0
8520,2673730,2022-07-16 02:31:44.574966,208.54,12.3,14.9,0.0,3
8318,2673730,2022-07-19 20:59:13.665760,205.0,17.6,9.2,0.0,3
7782,2673730,2022-07-20 03:43:26.015770,206.17,13.9,9.4,0.0,0
6728,2673730,2022-07-08 09:56:18.688590,215.64,15.9,3.5,0.0,3
6713,2673730,2022-07-15 08:12:57.491537,213.28,13.8,17.3,0.0,0
6699,2673730,2022-07-06 05:14:32.120801,214.74,11.8,12.3,0.0,0
6513,2673730,2022-07-01 06:04:28.054558,210.64,19.4,10.8,1.3,61
6498,2673730,2022-07-25 17:24:36.069627,201.34,20.2,12.3,1.0,55
5313,2673730,2022-07-13 08:00:34.834816,199.86,19.6,11.5,0.0,0
4180,2673730,2022-07-24 20:16:32.651371,218.92,20.4,14.4,0.0,3
4041,2673730,2022-07-02 19:19:49.331792,216.78,21.6,14.3,0.0,0
3964,2673730,2022-07-21 23:45:44.600538,202.76,20.7,11.5,0.0,3
3695,2673730,2022-07-08 19:16:56.338020,219.83,19.0,6.4,0.0,1
3604,2673730,2022-07-17 13:45:29.577302,212.56,19.5,16.3,0.0,1
3574,2673730,2022-07-24 17:43:58.140084,214.08,23.8,15.8,0.0,3
3154,2673730,2022-07-18 02:40:14.025161,199.74,13.8,8.0,0.0,3
2280,2673730,2022-07-21 11:20:56.809143,214.92,29.4,9.0,0.0,1
2200,2673730,2022-07-22 04:57:46.179386,215.05,20.1,5.7,0.0,3
2137,2673730,2022-07-26 11:01:59.790643,201.19,19.7,13.4,0.0,3
1254,2673730,2022-07-06 01:40:47.305064,202.3,13.1,13.1,0.0,0
1030,2673730,2022-07-27 06:49:33.564394,218.54,13.8,11.4,0.0,1
984,2673730,2022-07-05 16:40:37.575447,214.57,18.6,16.0,0.2,51
970,2673730,2022-07-22 07:14:18.859604,219.19,20.1,7.2,0.0,3
639,2673730,2022-07-03 00:07:37.177506,211.46,15.2,6.9,0.0,0
355,2673730,2022-07-23 03:22:22.215005,199.77,15.7,3.2,0.0,3
45,2673730,2022-07-09 03:28:17.080021,210.74,14.0,8.7,0.0,3
9927,2673730,2022-07-01 20:29:30.201123,373.6,21.9,8.4,0.0,3
9729,2673730,2022-07-24 12:23:31.849238,353.89,22.6,7.4,0.0,0
9671,2673730,2022-07-30 04:17:57.071768,346.08,13.2,5.6,0.0,3
9209,2673730,2022-07-25 07:45:39.942718,377.38,17.9,11.4,0.0,3
9182,2673730,2022-07-01 14:27:12.296001,356.73,21.0,14.1,0.0,3
9041,2673730,2022-07-30 11:08:09.481788,356.83,21.7,3.7,0.0,1
8483,2673730,2022-07-30 03:52:40.789418,359.72,13.2,5.2,0.0,2
8182,2673730,2022-07-13 22:23:20.189432,369.32,18.1,16.9,0.0,0
7939,2673730,2022-07-03 11:38:50.795921,372.39,22.4,14.4,0.0,1
7706,2673730,2022-07-29 17:58:58.756240,344.51,18.8,16.7,0.0,2
7307,2673730,2022-07-03 16:58:50.951639,354.08,21.1,15.4,0.0,3
7128,2673730,2022-07-28 01:45:06.441957,373.96,12.0,9.8,0.0,1
6895,2673730,2022-07-09 05:58:23.688088,351.53,14.4,9.8,0.0,3
6539,2673730,2022-07-29 10:44:45.315580,373.29,18.8,7.6,0.0,0
8983,3054643,2022-07-26 10:04:09.154734,289.22,29.8,13.4,0.0,3
8482,3054643,2022-07-13 22:13:46.559702,302.09,22.7,6.0,0.0,0
8448,3054643,2022-07-18 17:47:17.808128,299.88,29.4,5.9,0.0,0
7510,3054643,2022-07-16 04:03:40.490691,310.75,16.0,6.9,0.0,0
6852,3054643,2022-07-11 05:15:48.604625,299.44,13.1,14.0,0.0,0
5527,3054643,2022-07-08 19:55:10.204105,290.7,25.1,20.6,0.0,2
5333,3054643,2022-07-08 06:17:59.274570,298.33,16.8,13.0,0.0,3
5270,3054643,2022-07-08 23:37:17.882396,314.64,19.6,22.3,0.0,1
6538,2673730,2022-07-24 09:15:59.280065,341.53,18.3,8.7,0.0,0
6250,2673730,2022-07-09 13:47:13.043837,372.4,20.9,15.9,0.0,0
5940,2673730,2022-07-26 22:22:47.810463,341.08,15.4,13.8,0.0,1
5774,2673730,2022-07-29 02:54:15.044709,342.47,9.9,7.2,0.0,0
5650,2673730,2022-07-26 02:42:10.158438,374.21,17.9,13.6,0.0,3
4844,2673730,2022-07-17 12:33:18.027305,347.0,18.5,19.3,0.0,2
4153,2673730,2022-07-26 10:17:19.763910,373.38,17.7,11.8,0.1,51
3395,2673730,2022-07-09 17:21:22.829299,364.75,19.5,15.0,0.0,1
2893,2673730,2022-07-07 19:13:14.117805,348.65,13.9,3.4,0.0,3
2784,2673730,2022-07-19 16:52:55.380050,343.85,20.0,10.8,0.4,51
2642,2673730,2022-07-09 22:32:25.635545,359.17,14.2,10.5,0.0,1
2461,2673730,2022-07-24 01:59:55.475432,351.31,15.3,8.9,0.0,3
1621,2673730,2022-07-25 22:21:08.378674,357.46,19.0,19.3,0.0,3
1286,2673730,2022-07-23 17:00:48.624484,370.61,17.2,6.9,0.0,3
1027,2673730,2022-07-16 20:04:37.064993,367.99,13.6,13.0,0.0,3
570,2673730,2022-07-03 19:30:16.955172,349.55,20.4,10.6,0.0,0
533,2673730,2022-07-16 19:10:48.525068,354.85,14.0,16.0,0.0,3
112,2673730,2022-07-16 08:41:47.334186,354.74,13.9,14.3,0.0,2
73,2673730,2022-07-01 13:10:36.918911,349.53,22.2,14.8,0.0,3
9256,2673730,2022-07-05 01:01:11.732140,435.54,14.5,8.8,0.0,3
9208,2673730,2022-07-04 22:29:02.564444,442.42,16.4,8.2,0.0,3
9090,2673730,2022-07-12 20:03:43.653432,423.85,22.0,3.7,0.0,0
8607,2673730,2022-07-07 22:24:33.066340,423.66,11.9,5.6,0.0,0
7426,2673730,2022-07-03 07:38:45.745650,449.7,17.5,8.0,0.0,0
7256,2673730,2022-07-18 12:25:17.249723,418.37,21.9,14.6,0.0,3
7147,2673730,2022-07-22 13:40:16.812441,458.66,23.3,13.3,0.0,2
6322,2673730,2022-07-20 03:22:51.765255,444.97,13.9,9.4,0.0,0
5562,2673730,2022-07-04 12:38:44.638714,457.88,18.9,16.2,0.2,51
5418,2673730,2022-07-10 15:32:44.187045,459.0,16.8,5.7,0.0,2
5196,2673730,2022-07-03 22:07:51.875794,444.18,16.9,11.5,0.0,0
4889,2673730,2022-07-05 15:56:27.304272,441.04,17.1,17.7,0.2,51
4535,2673730,2022-07-13 22:46:03.419808,432.01,18.1,16.9,0.0,0
4256,2673730,2022-07-30 05:58:16.065999,427.04,13.1,6.6,0.0,3
4204,2673730,2022-07-03 15:24:22.468250,456.99,23.4,10.9,0.0,3
4071,2673730,2022-07-03 02:32:20.388779,432.57,14.2,9.6,0.0,0
3572,2673730,2022-07-20 03:33:44.076470,451.34,13.9,9.4,0.0,0
3161,2673730,2022-07-20 20:44:22.422777,427.1,22.4,12.7,0.0,0
2974,2673730,2022-07-11 01:36:32.592388,422.66,11.4,8.5,0.0,0
2768,2673730,2022-07-19 03:41:12.485109,416.67,14.6,10.4,0.0,0
2439,2673730,2022-07-07 08:52:20.954248,414.7,13.5,8.4,0.1,51
2419,2673730,2022-07-12 23:12:09.964656,427.73,15.3,10.6,0.0,0
1889,2673730,2022-07-27 14:19:17.347220,431.18,18.6,11.8,0.0,1
1571,2673730,2022-07-10 19:17:03.232518,459.07,16.5,8.7,0.0,2
1146,2673730,2022-07-02 05:36:05.903925,459.61,19.5,15.0,0.0,0
493,2673730,2022-07-19 21:28:46.215503,441.73,16.2,9.2,0.0,2
198,2673730,2022-07-16 08:22:43.414461,415.92,13.9,14.3,0.0,2
136,2673730,2022-07-16 19:57:32.964037,442.51,14.0,16.0,0.0,3
9571,2673730,2022-07-10 21:15:22.351157,193.68,14.4,8.0,0.0,1
8888,2673730,2022-07-21 08:37:29.256184,207.03,22.9,5.4,0.0,0
8301,2673730,2022-07-21 17:06:39.199330,204.34,30.1,13.0,0.0,3
8151,2673730,2022-07-28 06:45:51.862246,195.64,12.2,12.6,0.0,3
7964,2673730,2022-07-19 03:58:54.678203,192.93,14.6,10.4,0.0,0
7714,2673730,2022-07-06 08:07:32.304474,200.61,15.2,11.3,0.0,2
7663,2673730,2022-07-29 00:23:17.374748,201.19,12.5,6.8,0.0,0
7405,2673730,2022-07-14 13:05:29.530684,194.43,20.9,16.7,0.0,1
7294,2673730,2022-07-13 03:09:04.051131,205.79,14.7,10.8,0.0,3
7158,2673730,2022-07-26 22:08:52.496995,193.9,15.4,13.8,0.0,1
6269,2673730,2022-07-10 20:59:38.572911,195.13,15.9,9.8,0.0,1
6090,2673730,2022-07-28 03:45:36.661515,195.84,12.0,11.8,0.0,1
5919,2673730,2022-07-10 21:28:07.318191,213.32,14.4,8.0,0.0,1
5855,2673730,2022-07-08 05:04:56.016874,196.46,9.4,6.6,0.0,3
5768,2673730,2022-07-23 18:48:12.778089,204.26,17.5,7.4,0.0,3
5318,2673730,2022-07-19 02:40:59.011238,197.69,15.3,11.1,0.0,0
4919,2673730,2022-07-08 00:26:42.541255,202.71,9.9,5.0,0.0,3
4363,2673730,2022-07-19 07:08:49.384759,203.99,16.7,8.9,0.0,1
4354,2673730,2022-07-10 23:22:54.687818,212.73,12.6,8.5,0.0,0
4136,2673730,2022-07-07 18:40:40.567567,204.78,13.7,6.2,0.5,53
4100,2673730,2022-07-10 09:31:54.105671,206.65,15.5,12.2,0.0,3
3074,2673730,2022-07-02 12:28:29.947132,210.36,22.6,16.5,0.1,51
2862,2673730,2022-07-28 20:32:05.740861,206.7,16.5,4.7,0.0,2
2334,2673730,2022-07-07 12:26:52.728689,204.61,15.3,4.7,0.8,53
2111,2673730,2022-07-19 21:45:06.690103,197.32,16.2,9.2,0.0,2
58,3054643,2022-07-08 11:34:58.422224,188.15,24.7,9.9,0.0,3
9789,3054643,2022-07-23 13:02:21.631458,293.09,37.4,13.9,0.0,3
9746,3054643,2022-07-03 12:57:47.353504,306.6,29.0,3.7,0.0,0
9520,3054643,2022-07-10 02:34:44.638235,304.94,19.1,16.3,0.0,3
9315,3054643,2022-07-01 20:34:09.576591,313.13,31.4,6.9,0.0,3
1206,2673730,2022-07-05 21:23:22.152586,202.49,16.1,10.5,0.0,0
1105,2673730,2022-07-25 11:36:46.723977,195.62,22.2,15.9,0.0,3
958,2673730,2022-07-06 10:45:06.966082,201.78,17.9,10.2,0.0,2
834,2673730,2022-07-05 06:45:45.574778,198.74,14.1,15.0,0.0,1
437,2673730,2022-07-10 13:44:59.271461,204.12,18.2,9.2,0.0,3
345,2673730,2022-07-16 07:36:46.825332,209.89,13.0,13.3,0.0,0
72,2673730,2022-07-02 15:02:38.847866,202.48,20.1,15.9,0.2,51
9888,2673730,2022-07-04 14:26:21.934645,320.42,20.2,15.9,0.0,0
9813,2673730,2022-07-03 03:49:52.629348,302.82,13.3,9.8,0.0,0
9195,2673730,2022-07-18 08:54:21.069030,305.56,17.7,8.7,0.0,3
8394,2673730,2022-07-04 04:07:14.897920,309.13,14.9,12.4,0.0,0
8348,2673730,2022-07-10 06:00:18.902101,301.44,11.0,8.9,0.0,0
8327,2673730,2022-07-16 11:25:02.507113,322.68,16.5,18.4,0.0,2
8119,2673730,2022-07-06 18:04:55.259845,294.06,20.0,11.2,0.0,1
8022,2673730,2022-07-09 20:27:56.488021,297.02,17.2,8.1,0.0,0
7996,2673730,2022-07-13 04:31:17.386181,301.19,14.8,10.8,0.0,3
7695,2673730,2022-07-17 15:39:07.572574,313.65,19.3,16.4,0.0,3
6256,2673730,2022-07-11 06:48:20.112704,312.23,11.8,9.7,0.0,0
6217,2673730,2022-07-29 16:06:58.073859,319.24,19.4,13.7,0.1,51
6019,2673730,2022-07-01 06:48:03.276926,306.65,19.4,10.8,1.3,61
5847,2673730,2022-07-02 21:06:20.881229,298.09,19.0,11.3,0.0,0
5185,2673730,2022-07-27 19:25:45.043898,304.09,16.9,7.9,0.0,2
4585,2673730,2022-07-25 10:02:14.627625,308.85,22.5,19.2,0.0,3
4383,2673730,2022-07-09 06:20:51.488242,301.62,14.8,11.6,0.0,3
4192,2673730,2022-07-18 14:13:12.178350,311.79,21.0,13.4,0.0,3
3779,2673730,2022-07-09 23:53:37.605369,307.54,13.4,9.8,0.0,1
3636,2673730,2022-07-11 02:55:28.774927,319.56,10.7,9.5,0.0,0
3333,2673730,2022-07-03 06:58:42.546663,307.69,15.4,9.5,0.0,0
3223,2673730,2022-07-04 23:34:35.070385,314.92,15.7,9.2,0.0,3
2873,2673730,2022-07-07 19:36:38.358750,302.19,13.9,3.4,0.0,3
2822,2673730,2022-07-04 23:18:40.565774,313.83,15.7,9.2,0.0,3
2800,2673730,2022-07-10 17:07:25.494400,311.62,17.5,8.4,0.1,51
2093,2673730,2022-07-30 01:26:44.553428,318.86,13.9,7.3,0.0,3
2047,2673730,2022-07-22 23:46:07.011153,314.08,16.9,5.8,0.0,2
1400,2673730,2022-07-07 13:21:17.947499,301.63,15.7,4.6,0.1,51
1379,2673730,2022-07-10 17:55:42.935521,302.99,17.5,8.4,0.1,51
1087,2673730,2022-07-14 11:06:43.813970,293.45,19.5,16.7,0.0,0
489,2673730,2022-07-21 12:17:16.027827,310.82,30.2,11.3,0.0,2
419,2673730,2022-07-13 09:50:00.657395,305.22,21.1,10.2,0.0,0
69,2673730,2022-07-01 09:08:36.277122,298.08,20.0,13.2,0.9,53
53,2673730,2022-07-23 08:54:19.679678,292.96,16.2,10.8,0.0,3
50,2673730,2022-07-30 18:36:32.354831,310.93,21.7,14.7,0.1,51
9978,2673730,2022-07-05 17:56:19.344197,193.54,19.3,18.2,0.2,51
9870,2673730,2022-07-19 13:01:28.107366,198.51,23.4,8.0,0.0,2
8690,2673730,2022-07-14 05:29:33.721216,212.26,13.6,13.1,0.0,0
8363,2673730,2022-07-08 05:34:09.172424,201.96,9.4,6.6,0.0,3
8346,2673730,2022-07-24 02:24:43.585539,204.01,13.2,9.5,0.0,3
8305,2673730,2022-07-17 14:50:57.529028,196.83,19.4,17.1,0.0,1
7329,2673730,2022-07-03 22:31:40.435488,211.79,16.9,11.5,0.0,0
6957,2673730,2022-07-22 06:54:13.287748,211.72,19.7,9.2,0.0,3
6789,2673730,2022-07-27 16:47:58.470828,203.79,18.5,9.9,0.0,3
6432,2673730,2022-07-13 14:58:28.965147,209.7,25.2,12.6,0.0,3
6218,2673730,2022-07-26 04:57:26.855625,198.29,17.8,14.8,0.4,51
6193,2673730,2022-07-03 11:45:45.995459,202.76,22.4,14.4,0.0,1
6126,2673730,2022-07-08 23:12:12.972702,208.26,14.2,8.9,0.0,3
5992,2673730,2022-07-04 08:22:00.780506,211.43,19.3,13.5,0.0,2
5323,2673730,2022-07-05 07:27:50.788715,194.69,14.9,13.5,0.0,0
5116,2673730,2022-07-24 03:42:17.009787,209.79,13.6,11.2,0.2,51
4292,2673730,2022-07-05 14:39:36.225111,195.18,19.2,16.3,0.0,3
4031,2673730,2022-07-12 11:26:12.069551,209.84,22.2,15.1,0.0,0
3427,2673730,2022-07-28 19:40:54.941263,194.29,17.7,1.4,0.0,3
3103,2673730,2022-07-10 10:13:53.813202,196.12,16.2,12.7,0.0,3
2672,2673730,2022-07-25 09:40:59.871404,211.98,20.9,14.0,0.0,3
2607,2673730,2022-07-11 16:23:07.444450,205.32,20.2,9.3,0.1,51
1577,2673730,2022-07-05 04:28:09.503691,193.14,13.0,11.6,0.0,1
880,2673730,2022-07-10 13:30:01.308258,208.63,18.2,9.2,0.0,3
700,2673730,2022-07-19 17:15:54.458340,201.35,19.5,12.6,0.0,3
663,2673730,2022-07-27 01:55:47.748530,211.85,14.0,15.0,0.0,0
632,2673730,2022-07-11 05:54:44.799660,205.74,10.3,9.8,0.0,0
604,2673730,2022-07-28 18:55:24.602483,194.86,18.5,4.1,0.0,3
555,2673730,2022-07-06 12:36:50.413469,206.11,20.3,11.9,0.0,1
281,2673730,2022-07-20 04:54:58.270703,207.26,14.1,9.4,0.0,0
9738,2673730,2022-07-21 03:50:31.416078,319.19,17.4,11.8,0.0,0
9513,2673730,2022-07-23 09:53:50.955604,304.39,17.5,11.4,0.0,3
9506,2673730,2022-07-10 05:45:33.795965,323.04,9.8,10.2,0.0,0
9244,2673730,2022-07-24 18:39:41.691027,311.16,22.5,17.1,0.0,3
8217,2673730,2022-07-17 22:48:55.615760,326.65,16.1,8.0,0.0,3
8135,2673730,2022-07-08 21:43:19.561356,317.49,16.4,9.1,0.0,3
979,3054643,2022-07-26 16:35:38.555503,172.91,24.3,14.3,0.3,51
977,3054643,2022-07-02 09:48:33.832847,184.81,23.9,20.9,0.0,0
684,3054643,2022-07-08 22:59:18.232135,176.35,20.4,24.5,0.0,1
373,3054643,2022-07-18 02:27:07.243452,173.11,17.9,11.6,0.0,0
312,3054643,2022-07-24 11:32:43.329030,175.65,29.7,17.4,0.0,2
259,3054643,2022-07-14 06:37:22.742383,188.79,20.7,10.6,0.0,3
7893,2673730,2022-07-03 16:12:03.991481,301.54,21.1,15.4,0.0,3
7862,2673730,2022-07-28 08:28:34.658663,326.89,13.4,13.6,0.0,2
7737,2673730,2022-07-29 09:41:42.862066,309.9,17.9,6.1,0.0,0
7328,2673730,2022-07-13 12:38:29.168789,296.93,24.3,8.6,0.2,51
7040,2673730,2022-07-01 20:04:12.272442,305.41,21.9,8.4,0.0,3
6316,2673730,2022-07-19 17:56:19.202637,326.94,19.5,12.6,0.0,3
6274,2673730,2022-07-21 17:32:51.768760,299.7,30.1,13.0,0.0,3
6091,2673730,2022-07-26 04:20:39.157793,297.65,17.8,14.8,0.4,51
5983,2673730,2022-07-28 12:52:16.616541,319.66,17.4,13.4,0.0,1
5653,2673730,2022-07-22 22:58:15.994818,299.93,18.2,5.5,0.1,51
5358,2673730,2022-07-13 08:33:56.317242,303.98,19.6,11.5,0.0,0
5268,2673730,2022-07-10 20:57:55.393103,323.07,15.9,9.8,0.0,1
4736,2673730,2022-07-21 00:27:34.405082,307.64,18.4,14.7,0.0,0
4378,2673730,2022-07-06 18:32:28.343977,320.19,20.0,11.2,0.0,1
4305,2673730,2022-07-30 15:46:39.947993,305.58,24.5,5.8,0.0,2
4219,2673730,2022-07-28 07:29:57.348513,307.68,12.5,12.2,0.0,3
4165,2673730,2022-07-12 19:06:06.517382,295.51,24.2,4.5,0.0,0
4040,2673730,2022-07-09 09:06:12.511526,300.73,17.1,12.0,0.0,3
3851,2673730,2022-07-13 20:02:18.834896,326.08,20.0,14.5,0.0,2
3249,2673730,2022-07-10 15:02:58.082067,312.64,16.8,5.7,0.0,2
2767,2673730,2022-07-25 09:17:44.432096,301.51,20.9,14.0,0.0,3
2706,2673730,2022-07-28 03:30:06.070934,324.58,12.0,11.8,0.0,1
2677,2673730,2022-07-14 01:45:55.241464,324.21,15.2,15.3,0.0,0
2144,2673730,2022-07-06 17:25:18.353419,296.43,19.8,12.3,0.0,1
1570,2673730,2022-07-29 00:41:25.427225,307.6,12.5,6.8,0.0,0
1488,2673730,2022-07-18 02:00:34.492262,324.42,13.8,8.0,0.0,3
1104,2673730,2022-07-29 18:29:15.983262,306.48,18.3,16.2,0.0,2
837,2673730,2022-07-10 14:52:57.331461,300.66,15.9,8.9,0.0,3
686,2673730,2022-07-22 13:35:46.238384,322.94,23.3,13.3,0.0,2
33,2673730,2022-07-25 18:56:23.446612,307.48,19.8,13.7,0.2,51
9480,756135,2022-07-05 04:23:58.324794,174.53,17.3,11.6,0.0,2
9314,756135,2022-07-02 20:30:28.586216,168.63,20.4,15.3,0.0,3
9135,756135,2022-07-13 05:55:49.803301,171.94,16.1,26.7,0.0,3
8804,756135,2022-07-17 12:15:56.005858,167.24,20.0,18.0,0.1,51
8757,756135,2022-07-13 12:51:05.558105,159.57,24.4,32.1,0.0,0
6988,756135,2022-07-17 10:15:57.458852,164.77,17.6,16.9,0.0,0
6575,756135,2022-07-22 18:25:54.698613,170.71,29.5,8.4,0.0,2
6310,756135,2022-07-27 20:01:06.460676,166.09,20.1,9.2,0.0,0
5915,756135,2022-07-29 19:49:35.905163,159.0,22.8,13.3,0.0,3
3972,756135,2022-07-21 08:46:02.063828,164.24,20.8,8.6,0.0,0
3934,756135,2022-07-23 12:24:02.886702,162.51,29.9,9.4,0.0,0
3752,756135,2022-07-01 01:04:06.938727,158.3,24.4,12.6,0.0,1
3565,756135,2022-07-07 12:08:30.705645,158.8,19.5,12.5,0.0,3
3063,756135,2022-07-03 01:20:05.564832,158.33,16.5,8.1,0.0,0
2759,756135,2022-07-11 14:25:04.890913,174.15,14.5,18.4,0.0,3
2486,756135,2022-07-30 05:36:19.775645,172.1,16.5,14.2,0.0,3
2392,756135,2022-07-28 21:01:10.489244,166.96,17.6,8.4,0.0,0
1746,756135,2022-07-02 01:35:40.282401,158.09,23.8,12.1,0.0,3
1643,756135,2022-07-26 13:41:35.969887,161.34,26.5,12.3,0.0,3
1610,756135,2022-07-17 11:37:12.378887,168.81,19.0,17.6,0.0,0
794,756135,2022-07-20 13:29:58.436592,162.03,27.4,8.3,0.0,1
617,756135,2022-07-11 10:04:51.495176,168.36,14.5,15.5,0.4,51
607,756135,2022-07-12 02:33:29.824259,158.08,12.2,16.5,0.0,0
103,756135,2022-07-27 19:02:03.946679,172.78,21.3,10.9,0.0,2
9976,756135,2022-07-08 02:13:34.962729,125.38,16.3,9.8,0.0,3
9924,756135,2022-07-18 13:55:35.009454,121.18,20.6,14.4,0.0,3
9836,756135,2022-07-17 06:25:58.760024,125.59,11.5,12.8,0.0,3
9517,756135,2022-07-26 06:48:11.444348,126.26,18.1,13.4,0.0,3
9443,756135,2022-07-05 22:53:23.212998,118.58,17.8,8.3,1.4,61
9357,756135,2022-07-06 23:32:44.382542,115.91,15.0,9.2,0.0,0
8853,756135,2022-07-24 17:24:40.626590,116.4,22.6,17.5,0.0,1
8662,756135,2022-07-05 01:02:06.115417,118.46,19.7,6.5,0.0,0
8476,756135,2022-07-12 01:50:25.286880,119.05,12.3,14.0,0.0,0
8424,756135,2022-07-22 16:19:18.408255,119.58,30.4,16.6,0.0,2
8030,756135,2022-07-18 05:51:10.506174,114.27,12.2,10.1,0.0,3
7982,756135,2022-07-11 06:59:03.491722,121.3,11.6,9.0,0.0,3
7748,756135,2022-07-10 22:52:13.593616,122.61,12.9,11.6,0.0,2
7463,756135,2022-07-04 09:03:25.840845,125.42,23.0,5.2,0.0,0
7416,756135,2022-07-07 23:11:53.830459,125.94,15.3,8.8,0.0,2
7271,756135,2022-07-28 17:07:38.868447,117.48,22.6,8.7,0.0,3
7078,756135,2022-07-19 16:24:23.611435,125.14,27.8,12.6,0.0,2
6604,756135,2022-07-12 01:01:23.609081,122.81,12.3,14.0,0.0,0
6007,756135,2022-07-11 06:36:44.528756,114.35,11.6,9.0,0.0,3
5491,756135,2022-07-19 15:44:38.533372,116.1,27.2,10.5,0.0,2
5442,756135,2022-07-21 01:07:47.945716,116.18,18.4,7.2,0.0,0
5396,756135,2022-07-29 22:04:25.671515,115.47,18.9,13.9,0.0,3
4913,756135,2022-07-07 05:44:23.457135,117.34,13.0,8.3,0.0,2
4187,756135,2022-07-23 17:10:16.718057,120.31,21.8,18.5,1.7,61
4164,756135,2022-07-14 23:53:31.326374,120.71,17.3,6.0,0.0,3
3945,756135,2022-07-21 02:40:05.454576,124.67,18.1,8.6,0.0,0
3928,756135,2022-07-14 15:07:07.443186,115.22,24.0,19.5,0.0,0
1785,3054643,2022-07-21 14:31:49.041970,174.22,36.1,1.1,0.0,2
1666,3054643,2022-07-02 20:45:06.463711,189.5,27.2,11.6,0.0,0
1317,3054643,2022-07-20 11:37:56.381218,176.02,32.6,2.3,0.0,0
3423,756135,2022-07-28 09:35:23.263188,126.15,18.4,8.0,0.0,0
3106,756135,2022-07-03 13:44:49.273567,120.13,24.5,5.4,0.0,0
2983,756135,2022-07-17 10:44:48.664182,115.27,17.6,16.9,0.0,0
1971,756135,2022-07-18 22:24:45.427518,125.79,16.8,6.9,0.0,3
1862,756135,2022-07-17 05:59:58.870600,120.35,11.3,14.8,0.0,3
1783,756135,2022-07-26 16:59:22.122168,120.4,21.3,23.8,0.1,51
1079,756135,2022-07-19 23:39:45.398693,117.3,19.0,8.7,0.0,3
358,756135,2022-07-26 14:22:29.009727,122.58,24.7,24.5,0.0,3
9785,756135,2022-07-07 15:30:31.308795,283.04,20.6,8.0,0.0,3
9328,756135,2022-07-05 13:18:31.968987,280.62,26.8,7.9,0.0,3
9096,756135,2022-07-18 18:03:32.287323,292.26,23.3,9.8,0.0,3
8879,756135,2022-07-19 09:04:46.769498,278.07,20.8,5.4,0.0,3
8213,756135,2022-07-07 07:53:54.253903,284.61,14.9,9.0,0.0,1
7844,756135,2022-07-04 13:41:54.744427,292.77,27.2,7.4,0.0,3
7790,756135,2022-07-16 15:30:35.970353,299.73,17.2,16.9,0.2,51
7046,756135,2022-07-25 06:36:52.106209,287.79,15.5,5.6,0.0,0
6862,756135,2022-07-09 22:04:56.739066,298.98,15.0,6.8,0.0,2
6544,756135,2022-07-27 14:42:55.853678,280.8,20.5,13.7,0.0,3
6390,756135,2022-07-04 01:35:34.490583,278.6,17.9,5.7,0.0,1
5982,756135,2022-07-09 05:51:14.523853,290.62,13.4,10.8,0.0,2
5500,756135,2022-07-05 21:20:17.279256,278.18,17.9,7.8,1.1,55
5145,756135,2022-07-10 23:24:57.749382,288.35,12.5,10.5,0.0,0
5008,756135,2022-07-16 16:10:25.737289,281.95,15.3,19.8,1.9,61
4988,756135,2022-07-04 07:31:44.455345,289.34,19.5,6.4,0.0,2
4468,756135,2022-07-31 00:33:47.283896,288.58,16.9,19.5,1.8,61
3913,756135,2022-07-24 08:01:05.038413,276.26,18.5,17.0,0.0,0
3795,756135,2022-07-13 09:58:06.599463,300.03,20.0,28.4,0.0,2
3587,756135,2022-07-29 09:25:42.022997,279.6,19.7,9.7,0.0,3
2874,756135,2022-07-27 17:32:22.185785,293.99,21.5,8.8,0.0,2
2618,756135,2022-07-06 09:21:44.014637,275.18,18.3,14.5,0.0,2
2592,756135,2022-07-12 20:44:39.793304,304.71,17.4,27.9,0.3,51
2238,756135,2022-07-30 03:36:16.751913,293.25,17.1,13.9,0.0,2
2075,756135,2022-07-07 18:45:18.338218,281.87,21.0,5.5,0.0,3
1854,756135,2022-07-16 01:54:07.863953,301.41,12.6,8.4,0.0,0
1702,756135,2022-07-24 18:43:10.736819,293.11,22.5,16.9,0.0,1
1693,756135,2022-07-19 20:07:26.230445,286.5,23.7,8.4,0.0,2
1333,756135,2022-07-25 02:40:17.569203,304.12,15.6,6.3,0.0,3
1194,756135,2022-07-21 21:48:46.807654,294.4,23.3,7.4,0.0,0
1137,756135,2022-07-03 03:47:00.217581,300.64,15.7,7.3,0.0,3
1067,756135,2022-07-10 22:58:35.549735,282.41,12.9,11.6,0.0,2
901,756135,2022-07-13 08:12:38.716207,279.51,18.5,27.4,0.0,1
552,756135,2022-07-20 07:11:15.625704,287.41,18.1,4.7,0.0,1
